Locality,Population,Population density,Accommodation,Agricultural/Plant production,"Art, music, hobbies",Cars,Civic/Amenity,"Clothing, shoes, accessories",Commercial,Common Landuse Key Values - Developed land,Common Landuse Key Values - Rural and agricultural land,"Discount store, charity","Do-it-yourself, household, building materials, gardening",Education,Electronics,"Entertainment, Arts & Culture",Financial,"Food, beverages",Furniture and interior,"General store, department store, mall",Health and beauty,Healthcare,Leisure,Manmade,Military,Office,Other Amenities,Other Buildings,Other Landuse Key Values,"Outdoors and sport, vehicles",Public transport,Religious,Sport,"Stationery, gifts, books, newspapers",Sustenance,Tourism,Transportation
"METROPOLITAN MANILA, SAN JUAN",125338,21683.98404,169,0,0,0,27,1,38,32,4,1,2,15,1,3,29,8,0,8,5,7,17,5,0,4,4,5850,12,4,3,23,6,1,29,3,13
"METROPOLITAN MANILA, TAGUIG",613343,22182.69646,530,0,1,1,147,7,21,121,4,7,14,90,7,4,33,52,3,22,4,43,94,26,0,5,6,6254,40,24,5,40,30,4,78,9,95
"METROPOLITAN MANILA, VALENZUELA",568928,15281.12255,502,0,1,1,136,6,41,119,5,6,13,83,6,5,55,47,3,19,6,39,86,24,0,5,9,8256,38,31,7,46,27,4,143,16,86
"MISAMIS OCCIDENTAL, ALORAN",23450,221.311751,51,0,0,0,5,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,8,4,0,0,1,0,0,0,0,2
"MISAMIS OCCIDENTAL, BALIANGAO",14927,255.9650583,37,0,0,0,3,0,0,6,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,5,3,0,0,0,0,0,0,0,1
"MISAMIS OCCIDENTAL, BONIFACIO",29514,283.3966443,60,0,0,0,6,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,5,4,0,0,0,0,0,0,0,2
"MISAMIS OCCIDENTAL, CALAMBA",19597,176.6219057,45,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,24,3,0,0,1,0,0,0,0,1
"MISAMIS OCCIDENTAL, CLARIN",33299,291.2952923,65,0,0,0,7,0,1,3,1,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,17,5,0,0,1,0,0,0,1,3
"MISAMIS OCCIDENTAL, CONCEPCION",8355,131.318259,24,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0
"MISAMIS OCCIDENTAL, DON VICTORIANO CHIONGBIAN",10157,32.92090998,28,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,1
"MISAMIS OCCIDENTAL, JIMENEZ",24340,309.2883795,52,0,0,0,5,0,0,1,2,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,39,4,0,0,1,0,0,1,0,2
"MISAMIS OCCIDENTAL, LOPEZ JAENA",22120,243.638446,49,0,0,0,4,0,0,2,0,0,0,2,0,0,1,1,0,0,0,1,2,1,0,0,0,7,3,0,0,0,1,0,0,0,2
"MISAMIS OCCIDENTAL, OROQUIETA CITY",65349,333.1230267,106,0,0,0,14,0,1,3,1,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,34,8,0,0,3,1,0,3,1,6
"MISAMIS OCCIDENTAL, OZAMIS CITY",123137,821.6635097,167,0,0,0,27,1,3,8,2,1,2,14,1,1,2,8,0,2,0,7,16,5,0,0,0,61,12,0,0,4,2,1,7,7,13
"MISAMIS OCCIDENTAL, PANAON",9266,175.9136886,26,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2,0,0,1,0,0,1,0,1
"MISAMIS OCCIDENTAL, PLARIDEL",33073,585.3490577,65,0,0,0,7,0,0,3,1,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,12,5,0,0,1,0,0,0,0,3
"MISAMIS OCCIDENTAL, SAPANG DALAGA",16567,192.864336,40,0,0,0,3,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,22,3,0,0,0,0,0,0,0,1
"MISAMIS OCCIDENTAL, SINACABAN",16772,235.5910926,40,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,16,3,0,0,1,0,0,1,0,1
"MISAMIS OCCIDENTAL, TANGUB CITY",56644,398.3104307,96,0,0,0,12,0,1,10,1,0,1,6,0,0,0,3,0,0,0,3,7,2,0,0,0,10,7,0,0,1,1,0,0,0,5
"MISAMIS OCCIDENTAL, TUDELA",25113,229.884237,53,0,0,0,5,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,25,4,0,0,1,1,0,1,0,2
"MISAMIS ORIENTAL, ALUBIJID",25154,312.6582924,53,0,0,0,5,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,5,4,0,0,0,0,0,0,0,2
"MISAMIS ORIENTAL, BALINGASAG",57765,458.0609551,97,0,0,0,12,0,1,4,0,0,1,6,0,0,0,3,0,0,0,3,7,3,0,0,0,14,7,0,0,0,1,0,0,1,5
"MISAMIS ORIENTAL, BALINGOAN",9021,143.4024137,26,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,1,0,0,0,1,1
"MISAMIS ORIENTAL, BINUANGAN",6568,427.099565,20,0,0,0,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,1,0,0,0,0,0,0,0,0
"MISAMIS ORIENTAL, CAGAYAN DE ORO CITY",553966,1253.668358,493,0,1,1,132,6,97,52,12,6,13,80,6,2,56,46,3,30,2,38,84,23,0,8,4,1653,37,8,1,28,25,3,61,39,84
"MISAMIS ORIENTAL, CLAVERIA",43514,56.34458288,79,0,0,0,9,0,0,2,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,22,6,0,0,1,1,0,0,0,4
"MISAMIS ORIENTAL, EL SALVADOR CITY",41905,295.1667145,77,0,0,0,8,0,0,3,2,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,15,5,0,0,1,0,0,0,0,3
"MISAMIS ORIENTAL, GINGOOG CITY",112247,207.7036826,157,0,0,0,24,1,4,9,3,1,2,13,1,0,2,7,0,1,0,6,15,5,0,0,1,121,11,0,0,3,2,0,3,4,11
"MISAMIS ORIENTAL, GITAGUM",14391,345.7273544,36,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,6,2,0,0,0,0,0,0,0,1
"MISAMIS ORIENTAL, INITAO",29624,434.0409611,60,0,0,0,6,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,10,4,0,0,1,0,0,0,0,2
"MISAMIS ORIENTAL, JASAAN",45310,660.4498924,82,0,0,0,9,0,1,3,1,0,1,5,0,0,0,2,0,0,0,2,5,2,0,0,0,12,6,0,0,1,0,0,0,0,4
"MISAMIS ORIENTAL, KINOGUITAN",11915,327.9239949,31,0,0,0,2,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,18,2,0,0,0,0,0,0,0,1
"MISAMIS ORIENTAL, LAGONGLONG",18372,392.3782071,43,0,0,0,4,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,8,3,0,0,0,0,0,0,0,1
"MISAMIS ORIENTAL, LAGUINDINGAN",19952,524.9131524,45,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,9,3,0,0,0,0,0,0,0,1
"MISAMIS ORIENTAL, LIBERTAD",11038,270.9601911,30,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,1
"MISAMIS ORIENTAL, LUGAIT",16863,1177.621567,40,0,0,0,3,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,3,3,0,0,0,0,0,0,0,1
"MISAMIS ORIENTAL, MAGSAYSAY",28747,242.4033791,59,0,0,0,6,0,0,4,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,6,4,0,0,1,0,0,0,0,2
"MISAMIS ORIENTAL, MANTICAO",25443,230.344908,54,0,0,0,5,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,10,4,0,0,1,0,0,0,0,2
"MISAMIS ORIENTAL, MEDINA",28484,239.0658764,58,0,0,0,6,0,0,4,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,4,4,0,0,0,0,0,0,0,2
"MISAMIS ORIENTAL, NAAWAN",17988,256.8666874,42,0,0,0,3,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,7,3,0,0,1,0,0,0,0,1
"MISAMIS ORIENTAL, OPOL",47187,328.3884838,84,0,0,0,10,0,0,2,2,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,16,6,0,0,1,0,0,1,0,4
"MISAMIS ORIENTAL, SALAY",22577,398.3135076,49,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,11,3,0,0,1,0,0,0,0,2
"MISAMIS ORIENTAL, SUGBONGCOGON",8164,380.8948345,24,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,2,0,0,0,0,0,0,0,0
"MISAMIS ORIENTAL, TAGOLOAN",56499,1009.830926,96,0,0,0,12,0,1,4,1,0,1,6,0,0,0,3,0,0,0,3,7,2,0,0,0,19,7,0,0,0,1,0,0,0,5
"MISAMIS ORIENTAL, TALISAYAN",20842,318.5994325,47,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,7,3,0,0,1,0,0,0,0,1
"MISAMIS ORIENTAL, VILLANUEVA",29315,634.0042894,60,0,0,0,6,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,5,4,0,0,0,0,0,0,0,2
"MOUNTAIN PROVINCE, BARLIG",6168,30.4933807,19,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0
"MOUNTAIN PROVINCE, BAUKO",29382,195.6118726,60,0,0,0,6,0,0,4,2,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,21,4,0,0,1,0,0,0,0,2
"MOUNTAIN PROVINCE, BESAO",7295,58.71719232,22,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18,2,0,0,0,1,0,0,0,0
"MOUNTAIN PROVINCE, BONTOC",24798,79.7827054,53,0,0,0,5,0,0,7,2,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,22,4,0,0,1,0,0,0,0,2
"MOUNTAIN PROVINCE, NATONIN",9431,23.39618775,26,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,2,0,0,0,0,0,0,0,1
"MOUNTAIN PROVINCE, PARACELIS",24705,54.08296887,53,0,0,0,5,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,3,4,0,0,0,0,0,0,0,2
"MOUNTAIN PROVINCE, SABANGAN",9098,78.37227178,26,0,0,0,2,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22,2,0,0,0,0,0,0,0,1
"MOUNTAIN PROVINCE, SADANGA",9706,65.4419783,27,0,0,0,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,2,0,0,0,0,0,0,0,1
"MOUNTAIN PROVINCE, SAGADA",10930,142.358532,29,0,0,0,2,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44,2,0,0,0,0,0,0,0,1
"MOUNTAIN PROVINCE, TADIAN",17148,122.5888316,41,0,0,0,3,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,7,3,0,0,0,0,0,0,0,1
"NEGROS OCCIDENTAL, BACOLOD CITY",499497,3274.758674,457,0,1,0,118,5,81,130,9,5,11,71,5,2,54,41,2,34,4,34,75,21,0,11,2,1183,34,22,1,28,24,3,58,47,73
"NEGROS OCCIDENTAL, BAGO CITY",159933,454.9186207,202,0,0,0,35,1,13,18,3,2,3,19,1,0,5,11,1,3,1,9,22,7,0,0,0,139,15,2,0,3,5,1,3,4,18
"NEGROS OCCIDENTAL, BINALBAGAN",64747,329.3470723,105,0,0,0,13,0,1,4,1,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,9,8,0,0,2,1,0,1,1,6
"NEGROS OCCIDENTAL, CADIZ CITY",150750,291.4048374,193,0,0,0,33,1,2,35,3,1,3,18,1,1,3,10,1,3,0,8,20,6,0,0,0,207,14,1,0,4,2,1,11,4,17
"NEGROS OCCIDENTAL, CALATRAVA",78452,227.1632333,121,0,0,0,16,1,2,4,1,1,1,9,1,0,0,5,0,0,0,4,10,3,0,0,0,16,9,0,0,1,1,0,0,1,7
"NEGROS OCCIDENTAL, CANDONI",21748,68.56953499,48,0,0,0,4,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,9,3,0,0,0,0,0,0,0,1
"NEGROS OCCIDENTAL, CAUAYAN",93569,202.1043276,137,0,0,0,20,1,1,5,3,1,2,11,1,0,1,6,0,0,0,5,12,4,0,0,0,63,10,0,0,2,0,0,2,1,9
"NEGROS OCCIDENTAL, ENRIQUE B. MAGALONA",57424,408.4220376,97,0,0,0,12,0,1,5,1,0,1,6,0,0,0,3,0,0,0,3,7,3,0,0,0,30,7,0,0,1,1,0,0,0,5
"NEGROS OCCIDENTAL, ESCALANTE CITY",92035,474.710563,136,0,0,0,19,1,3,12,1,1,2,10,1,0,2,6,0,1,0,5,12,4,0,0,1,106,10,0,0,5,1,0,5,1,9
"NEGROS OCCIDENTAL, HIMAMAYLAN CITY",102014,277.3525834,146,0,0,0,22,1,1,5,1,1,2,12,1,0,1,6,0,0,0,5,13,4,0,0,0,11,11,0,0,1,0,0,0,1,10
"NEGROS OCCIDENTAL, HINIGARAN",80528,536.4902703,123,0,0,0,17,1,1,3,1,1,1,9,1,0,0,5,0,0,0,4,10,3,0,0,0,18,9,0,0,2,1,0,1,1,8
"NEGROS OCCIDENTAL, HINOBA-AN",53894,115.8964611,92,0,0,0,11,0,1,4,0,0,1,6,0,0,0,3,0,0,0,3,7,2,0,0,0,9,7,0,0,1,1,0,0,1,5
"NEGROS OCCIDENTAL, ILOG",53460,196.1150888,92,0,0,0,11,0,1,3,0,0,1,6,0,0,0,3,0,0,0,3,7,2,0,0,0,12,7,0,0,0,1,0,0,0,5
"NEGROS OCCIDENTAL, ISABELA",58819,296.6560741,98,0,0,0,12,0,1,2,1,1,1,6,0,0,0,3,0,0,0,3,7,3,0,0,0,12,7,0,0,0,1,0,0,0,5
"NEGROS OCCIDENTAL, KABANKALAN CITY",166970,234.3219522,208,0,0,0,37,1,8,17,2,2,3,20,2,1,4,11,1,4,0,10,23,7,0,0,1,105,15,3,0,5,6,1,6,5,19
"NEGROS OCCIDENTAL, LA CARLOTA CITY",63584,524.4473219,104,0,0,0,13,0,1,5,1,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,22,7,0,0,1,1,0,1,1,6
"NEGROS OCCIDENTAL, LA CASTELLANA",70838,359.0347078,112,0,0,0,15,0,1,3,1,1,1,8,1,0,0,4,0,0,0,4,9,3,0,0,0,18,8,0,0,2,1,0,1,0,6
"NEGROS OCCIDENTAL, MANAPLA",52428,527.5456234,91,0,0,0,11,0,1,2,2,0,1,5,0,0,0,3,0,0,0,3,6,2,0,0,0,37,6,0,0,1,1,0,0,0,4
"NEGROS OCCIDENTAL, MOISES PADILLA",39239,261.2346106,74,0,0,0,8,0,0,1,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,24,5,0,0,0,0,0,0,0,3
"NEGROS OCCIDENTAL, MURCIA",71289,195.3469461,113,0,0,0,15,0,1,5,1,1,1,8,1,0,0,4,0,0,0,4,9,3,0,0,0,21,8,0,0,2,0,0,1,1,7
"NEGROS OCCIDENTAL, PONTEVEDRA",46768,405.8438244,83,0,0,0,9,0,1,4,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,92,6,0,0,1,1,0,0,0,4
"NEGROS OCCIDENTAL, PULUPANDAN",27072,1675.705412,56,0,0,0,5,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,8,4,0,0,1,0,0,1,0,2
"NEGROS OCCIDENTAL, SAGAY CITY",140511,460.1683897,184,0,0,0,31,1,3,10,2,1,3,17,1,1,8,9,1,5,0,8,19,6,0,0,1,245,13,2,0,5,3,1,6,6,15
"NEGROS OCCIDENTAL, SALVADOR BENEDICTO",22979,125.8306678,50,0,0,0,4,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,9,4,0,0,0,0,0,0,0,2
"NEGROS OCCIDENTAL, SAN CARLOS CITY",129809,316.6884819,174,0,0,0,28,1,12,15,1,1,2,15,1,0,6,8,0,3,0,7,17,6,0,0,0,42,13,1,0,3,2,1,3,11,14
"NEGROS OCCIDENTAL, SAN ENRIQUE",22987,834.9042742,50,0,0,0,4,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,8,4,0,0,0,0,0,0,0,2
"NEGROS OCCIDENTAL, SILAY CITY",120365,611.2492669,165,0,0,0,26,1,7,10,6,1,2,14,1,0,3,8,0,2,0,7,16,5,0,0,0,524,12,0,0,5,3,1,4,4,13
"NEGROS OCCIDENTAL, SIPALAY CITY",67211,205.4782887,108,0,0,0,14,0,1,6,2,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,50,8,0,0,1,0,0,0,1,6
"NEGROS OCCIDENTAL, TALISAY CITY",96444,483.6558745,140,0,0,0,20,1,2,8,3,1,2,11,1,0,2,6,0,1,0,5,12,4,0,0,0,104,10,0,0,2,2,0,2,1,10
"NEGROS OCCIDENTAL, TOBOSO",41358,348.0963153,76,0,0,0,8,0,0,5,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,23,5,0,0,1,1,0,1,0,3
"NEGROS OCCIDENTAL, VALLADOLID",34895,862.9326151,68,0,0,0,7,0,1,3,2,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,27,5,0,0,1,1,0,0,1,3
"NEGROS OCCIDENTAL, VICTORIAS CITY",88149,849.5527054,132,0,0,0,19,1,3,5,6,1,2,10,1,0,0,5,0,1,0,5,11,4,0,0,0,285,9,0,0,2,1,0,2,1,9
"NEGROS ORIENTAL, AMLAN",22173,336.9014385,49,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,9,3,0,0,1,0,0,0,0,2
"NEGROS ORIENTAL, AYUNGON",42643,249.2606759,78,0,0,0,9,0,0,3,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,21,6,0,0,1,0,0,0,0,3
"NEGROS ORIENTAL, BACONG",28310,1083.462157,58,0,0,0,6,0,0,2,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,39,4,0,0,1,1,0,1,1,2
"NEGROS ORIENTAL, BAIS CITY",74702,276.9414195,117,0,0,0,16,0,1,4,0,1,1,8,1,0,0,4,0,0,0,4,9,3,0,0,0,9,8,0,0,1,1,0,1,1,7
"NEGROS ORIENTAL, BASAY",22713,171.4101352,50,0,0,0,4,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,9,3,0,0,0,0,0,1,0,2
"NEGROS ORIENTAL, BAYAWAN CITY",110250,161.0973064,155,0,0,0,24,1,2,5,1,1,2,13,1,0,1,7,0,1,0,6,14,5,0,0,0,19,11,0,0,2,2,0,2,4,11
"NEGROS ORIENTAL, BINDOY",36226,177.6877262,69,0,0,0,7,0,0,2,0,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,13,5,0,0,0,0,0,0,0,3
"NEGROS ORIENTAL, CANLAON CITY",50208,340.0558024,88,0,0,0,10,0,0,4,2,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,19,6,0,0,1,0,0,0,0,4
"NEGROS ORIENTAL, DAUIN",23681,292.0442082,51,0,0,0,5,0,1,2,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,27,4,0,0,1,1,0,0,0,2
"NEGROS ORIENTAL, DUMAGUETE CITY",116392,3817.934141,161,0,0,0,25,1,6,9,2,1,2,14,1,1,3,7,0,2,0,6,15,5,0,0,1,378,12,0,0,8,6,0,10,4,12
"NEGROS ORIENTAL, GUIHULNGAN CITY",91358,263.3134542,135,0,0,0,19,1,1,4,1,1,2,10,1,0,1,6,0,0,0,5,12,4,0,0,0,13,10,0,0,1,1,0,1,1,9
"NEGROS ORIENTAL, JIMALALUD",27728,219.0194027,57,0,0,0,5,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,15,4,0,0,1,0,0,0,0,2
"NEGROS ORIENTAL, LA LIBERTAD",37007,282.7212839,71,0,0,0,7,0,0,2,1,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,16,5,0,0,1,0,0,0,0,3
"NEGROS ORIENTAL, MABINAY",70548,187.5921728,112,0,0,0,15,0,1,3,1,1,1,8,1,0,0,4,0,0,0,4,9,3,0,0,0,20,8,0,0,1,0,0,1,1,6
"NEGROS ORIENTAL, MANJUYOD",39722,420.1098797,74,0,0,0,8,0,0,2,0,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,29,5,0,0,1,0,0,0,0,3
"NEGROS ORIENTAL, PAMPLONA",34557,160.3459357,67,0,0,0,7,0,0,3,2,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,20,5,0,0,1,0,0,0,0,3
"NEGROS ORIENTAL, SAN JOSE",17250,365.4879936,41,0,0,0,3,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,10,3,0,0,0,0,0,0,0,1
"NEGROS ORIENTAL, SANTA CATALINA",72629,133.5958984,115,0,0,0,15,0,1,3,1,1,1,8,1,0,0,4,0,0,0,4,9,3,0,0,0,9,8,0,0,1,1,0,1,1,7
"NEGROS ORIENTAL, SIATON",67943,216.819805,109,0,0,0,14,0,1,5,1,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,26,8,0,0,1,0,0,1,1,6
"NEGROS ORIENTAL, SIBULAN",47162,284.6071396,84,0,0,0,10,0,0,3,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,16,6,0,0,2,0,0,1,0,4
"NEGROS ORIENTAL, TANJAY CITY",78539,300.3163899,121,0,0,0,16,1,1,4,1,1,1,9,1,0,0,5,0,0,0,4,10,3,0,0,0,8,9,0,0,2,1,0,2,1,7
"NEGROS ORIENTAL, TAYASAN",32383,205.8392566,64,0,0,0,6,0,0,2,1,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,6,5,0,0,0,0,0,0,0,2
"NEGROS ORIENTAL, VALENCIA",27933,192.985804,58,0,0,0,5,0,0,2,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,26,4,0,0,1,0,0,0,0,2
"NEGROS ORIENTAL, VALLEHERMOSO",34933,305.6750199,68,0,0,0,7,0,0,2,1,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,21,5,0,0,0,0,0,0,0,3
"NEGROS ORIENTAL, ZAMBOANGUITA",24914,162.6769773,53,0,0,0,5,0,0,3,2,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,22,4,0,0,0,0,0,0,1,2
"NORTH COTABATO, ALAMADA",52165,70.20219479,90,0,0,0,11,0,0,5,1,0,1,5,0,0,0,3,0,0,0,3,6,2,0,0,0,11,6,0,0,2,1,0,1,0,4
"NORTH COTABATO, ALEOSAN",32874,212.6784557,65,0,0,0,7,0,0,3,1,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,22,5,0,0,0,0,0,0,0,2
"NORTH COTABATO, ANTIPAS",22892,89.07510017,50,0,0,0,4,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,12,4,0,0,1,0,0,1,1,2
"NORTH COTABATO, ARAKAN",38717,76.81727422,73,0,0,0,8,0,1,6,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,5,5,0,0,1,0,0,1,2,3
"NORTH COTABATO, BANISILAN",36567,89.63158044,70,0,0,0,7,0,0,2,1,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,4,5,0,0,0,0,0,0,0,3
"NORTH COTABATO, CARMEN",65670,98.26001262,107,0,0,0,14,0,0,3,1,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,11,8,0,0,2,1,0,0,1,6
"NORTH COTABATO, KABACAN",73991,329.9389563,116,0,0,0,15,0,1,2,1,1,1,8,1,0,0,4,0,0,0,4,9,3,0,0,0,10,8,0,0,1,0,0,0,0,7
"NORTH COTABATO, KIDAPAWAN CITY",117610,488.2262235,162,0,0,0,25,1,5,13,1,1,2,14,1,0,3,7,0,1,0,6,15,5,0,0,0,42,12,0,0,3,2,1,2,6,12
"NORTH COTABATO, LIBUNGAN",43923,184.3119147,80,0,0,0,9,0,0,3,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,80,6,0,0,1,0,0,1,0,4
"NORTH COTABATO, M'LANG",86321,242.6974083,130,0,0,0,18,1,1,6,1,1,2,10,1,0,0,5,0,0,0,4,11,4,0,0,0,7,9,0,0,2,0,0,1,0,8
"NORTH COTABATO, MAGPET",44114,107.6205176,80,0,0,0,9,0,0,2,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,14,6,0,0,1,0,0,0,1,4
"NORTH COTABATO, MAKILALA",71543,198.2725126,113,0,0,0,15,0,1,5,0,1,1,8,1,0,0,4,0,0,0,4,9,3,0,0,0,7,8,0,0,1,0,0,0,1,7
"NORTH COTABATO, MATALAM",66204,193.380061,107,0,0,0,14,0,1,4,1,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,14,8,0,0,1,0,0,1,1,6
"NORTH COTABATO, MIDSAYAP",123324,506.1107633,168,0,0,0,27,1,4,25,3,1,2,14,1,0,3,8,0,2,0,7,16,5,0,0,0,212,12,0,0,2,2,1,5,5,13
"NORTH COTABATO, PIGKAWAYAN",59395,357.2555843,99,0,0,0,12,0,0,3,1,1,1,6,0,0,0,3,0,0,0,3,7,3,0,0,0,18,7,0,0,1,0,0,0,1,5
"NORTH COTABATO, PIKIT",96372,296.2156546,140,0,0,0,20,1,1,5,1,1,2,11,1,0,1,6,0,1,0,5,12,4,0,0,0,18,10,0,0,1,1,0,1,1,10
"NORTH COTABATO, PRESIDENT ROXAS",43133,143.4908808,79,0,0,0,9,0,0,4,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,8,6,0,0,1,1,0,1,1,4
"NORTH COTABATO, TULUNAN",47159,106.3399779,84,0,0,0,10,0,0,5,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,39,6,0,0,1,0,0,0,0,4
"NORTHERN SAMAR, ALLEN",22334,389.4188478,49,0,0,0,4,0,0,3,2,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,14,3,0,0,0,0,0,0,0,2
"NORTHERN SAMAR, BIRI",10649,396.6478827,29,0,0,0,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,0,0,0,1
"NORTHERN SAMAR, BOBON",19765,99.19088579,45,0,0,0,4,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,12,3,0,0,0,0,0,0,1,1
